0.236389,0.085205,0.242767,0.020386,0.012390,0.275543,0.127319
0.234070,0.265533,0.127167,0.028625,0.002411,0.102600,0.239594
0.175537,0.244324,0.051117,0.040497,0.375519,0.097351,0.015656
0.022156,0.051117,0.019318,0.224579,0.072205,0.542877,0.067749
0.394684,0.099487,0.027771,0.051544,0.258820,0.087402,0.080292
0.112610,0.116211,0.189087,0.334900,0.108124,0.134766,0.004303
0.030182,0.088196,0.221863,0.015198,0.109894,0.478607,0.056061
0.020416,0.730286,0.025543,0.000397,0.004547,0.161041,0.057770
0.044037,0.008789,0.082489,0.418701,0.060089,0.083557,0.302338
0.286407,0.043671,0.017609,0.162079,0.221649,0.180023,0.088562
0.570190,0.121552,0.169556,0.063629,0.014771,0.004913,0.055389
0.306641,0.118469,0.065918,0.113647,0.335602,0.050598,0.009125
0.048950,0.116669,0.053955,0.103882,0.179291,0.221832,0.275421
0.015442,0.141968,0.143433,0.235931,0.009155,0.302734,0.151337
0.000793,0.000427,0.115295,0.169250,0.063568,0.199219,0.451447
0.076385,0.132355,0.174866,0.382050,0.040375,0.111511,0.082458
0.447876,0.090790,0.105530,0.130798,0.099060,0.041046,0.084900
0.249847,0.320404,0.042633,0.030579,0.070343,0.239868,0.046326
0.145111,0.202209,0.393555,0.037384,0.080139,0.083435,0.058167
0.025391,0.083405,0.009369,0.322144,0.366089,0.136139,0.057465
0.197693,0.005127,0.129303,0.305359,0.011475,0.111694,0.239349
0.076904,0.077057,0.023682,0.245178,0.211273,0.319885,0.046021
0.394501,0.012482,0.285004,0.064026,0.011017,0.064606,0.168365
0.083527,0.098785,0.049316,0.052490,0.214355,0.142426,0.359100
0.032684,0.301025,0.193695,0.093811,0.357788,0.001984,0.019012
0.055695,0.088104,0.008728,0.245331,0.016357,0.157013,0.428772
0.052399,0.166168,0.046692,0.037018,0.294006,0.259644,0.144073
0.025604,0.308441,0.248932,0.152954,0.053192,0.133453,0.077423
0.080719,0.022858,0.331970,0.089325,0.074646,0.036133,0.364349
0.020599,0.055084,0.267273,0.077362,0.246857,0.311584,0.021240
0.108093,0.078827,0.399109,0.124329,0.110474,0.082733,0.096436
0.042755,0.234283,0.283936,0.053467,0.001068,0.017303,0.367188
0.325409,0.222046,0.023865,0.073761,0.193481,0.120483,0.040955
0.051178,0.154022,0.037750,0.415466,0.134460,0.052460,0.154663
0.020874,0.467468,0.074646,0.169922,0.032928,0.114960,0.119202
0.089844,0.200287,0.136902,0.034912,0.187592,0.273895,0.076569
0.003632,0.021423,0.190338,0.110443,0.213348,0.212860,0.247955
0.049530,0.161499,0.060303,0.431824,0.067841,0.140167,0.088837
0.025665,0.118225,0.102448,0.136230,0.154999,0.009583,0.452850
0.021362,0.134064,0.255096,0.045929,0.283325,0.107361,0.152863
0.159515,0.155548,0.044983,0.000946,0.018890,0.115234,0.504883
0.209412,0.161987,0.003174,0.084351,0.094452,0.145020,0.301605
0.155151,0.056122,0.152161,0.090607,0.372528,0.169189,0.004242
0.287231,0.145905,0.047974,0.221527,0.002472,0.192108,0.102783
0.021484,0.154510,0.149841,0.094818,0.030701,0.018829,0.529816
0.018951,0.281158,0.032257,0.219543,0.216827,0.077637,0.153625
0.476715,0.072540,0.077637,0.047119,0.254456,0.048645,0.022888
0.394501,0.158112,0.099731,0.037262,0.050568,0.165253,0.094574
0.074402,0.119873,0.083496,0.103485,0.003265,0.411011,0.204468
0.069885,0.008118,0.252167,0.106781,0.020325,0.041351,0.501373
0.141357,0.079559,0.199829,0.234711,0.132141,0.030701,0.181702
0.060669,0.017273,0.149139,0.103333,0.433136,0.093201,0.143250
0.416321,0.009277,0.072479,0.014557,0.067261,0.338806,0.081299
0.199371,0.015961,0.325073,0.024445,0.038208,0.307373,0.089569
0.309509,0.142273,0.074951,0.048279,0.056274,0.173920,0.194794
0.003448,0.032776,0.096313,0.159760,0.384003,0.288666,0.035034
0.020020,0.120087,0.040985,0.217560,0.224365,0.285217,0.091766
0.364960,0.043060,0.087921,0.075897,0.191467,0.103729,0.132965
0.168060,0.076294,0.089844,0.202423,0.168365,0.092255,0.202759
0.054626,0.387543,0.029053,0.047974,0.242462,0.166443,0.071899
0.216461,0.042084,0.194794,0.189362,0.132507,0.221985,0.002808
0.191223,0.033783,0.188293,0.052856,0.190826,0.186859,0.156158
0.016235,0.150665,0.161499,0.193665,0.469849,0.006897,0.001190
0.074799,0.337769,0.135315,0.140900,0.162415,0.015259,0.133545
0.290070,0.304169,0.027802,0.064423,0.027863,0.153595,0.132080
0.133057,0.033905,0.268280,0.115234,0.102875,0.219666,0.126984
0.340912,0.010468,0.091827,0.187103,0.017548,0.266052,0.086090
0.014923,0.191559,0.021484,0.317902,0.266876,0.095337,0.091919
0.222260,0.026764,0.011047,0.275604,0.095001,0.154816,0.214508
0.038422,0.102844,0.612671,0.020782,0.052032,0.140259,0.032990
0.001282,0.375793,0.031494,0.264191,0.103973,0.087433,0.135834
0.096252,0.264862,0.421082,0.039307,0.025665,0.082581,0.070251
0.205627,0.292419,0.145813,0.005157,0.092987,0.044617,0.213379
0.296692,0.101654,0.104248,0.102936,0.127106,0.006378,0.260986
0.420929,0.050964,0.329498,0.072327,0.011505,0.059204,0.055573
0.507385,0.014984,0.048828,0.132019,0.069305,0.184998,0.042480
0.040710,0.232849,0.158905,0.152069,0.044739,0.188354,0.182373
0.372681,0.024048,0.051666,0.127350,0.149811,0.210236,0.064209
0.194672,0.035767,0.103516,0.211609,0.098358,0.133545,0.222534
0.011017,0.104614,0.136810,0.095001,0.001495,0.113220,0.537842
0.395081,0.047546,0.177124,0.109253,0.051117,0.122009,0.097870
0.043640,0.080688,0.008301,0.023712,0.040924,0.173737,0.628998
0.060455,0.361816,0.074921,0.039642,0.235809,0.039459,0.187897
0.116943,0.080231,0.321350,0.309204,0.006317,0.126068,0.039886
0.256348,0.176361,0.094971,0.002380,0.205933,0.133698,0.130310
0.043976,0.004700,0.022034,0.110443,0.426575,0.059601,0.332672
0.214478,0.136566,0.075378,0.122314,0.302979,0.108154,0.040131
0.057465,0.106873,0.043671,0.566132,0.036682,0.055939,0.133240
0.056946,0.102661,0.093994,0.221466,0.048523,0.351685,0.124725
0.106110,0.006409,0.077850,0.211578,0.551575,0.046356,0.000122
0.062469,0.077667,0.656830,0.036499,0.010986,0.152161,0.003387
0.001617,0.041260,0.175964,0.409210,0.059509,0.006409,0.306030
0.335632,0.072601,0.009094,0.088837,0.236023,0.044861,0.212952
0.136993,0.118988,0.343109,0.060211,0.152771,0.095642,0.092285
0.180878,0.264954,0.111389,0.014008,0.250275,0.036621,0.141876
0.192261,0.157410,0.164642,0.138641,0.002533,0.037750,0.306763
0.453308,0.182373,0.105042,0.009796,0.160400,0.029205,0.059875
0.004456,0.124603,0.238800,0.007324,0.423157,0.005280,0.196381
0.318237,0.001312,0.002686,0.356506,0.013641,0.205475,0.102142
0.069275,0.297943,0.132233,0.273529,0.041382,0.170166,0.015472
