0.375214,0.189056,0.211731,0.036072,0.093719,0.094208
0.197113,0.432861,0.140167,0.028717,0.149353,0.051788
0.513916,0.176697,0.038544,0.095947,0.018188,0.156708
0.396515,0.136353,0.085846,0.259644,0.104401,0.017242
0.252991,0.347046,0.040741,0.039978,0.269897,0.049347
0.202637,0.068665,0.238861,0.052063,0.313721,0.124054
0.149017,0.020844,0.386932,0.134705,0.030579,0.277924
0.513916,0.084259,0.023956,0.374298,0.003479,0.000092
0.045685,0.479492,0.025909,0.281525,0.060028,0.107361
0.005341,0.094482,0.157166,0.560486,0.115784,0.066742
0.065247,0.065582,0.250763,0.380707,0.092163,0.145538
0.006256,0.009918,0.058929,0.251434,0.043274,0.630188
0.230103,0.124573,0.084717,0.135193,0.171844,0.253571
0.114746,0.205109,0.074890,0.432220,0.107300,0.065735
0.236389,0.327972,0.020386,0.012390,0.275543,0.127319
0.234070,0.087524,0.305176,0.028625,0.002411,0.342194
0.175537,0.244324,0.079742,0.011871,0.248932,0.239594
0.022156,0.051117,0.397705,0.416016,0.097351,0.015656
0.092590,0.224579,0.072205,0.442932,0.099945,0.067749
0.394684,0.099487,0.027771,0.051544,0.346222,0.080292
0.112610,0.305298,0.334900,0.108124,0.134766,0.004303
0.030182,0.088196,0.110443,0.126617,0.109894,0.534668
0.020416,0.319824,0.440948,0.161041,0.001709,0.056061
0.044037,0.570068,0.136597,0.025543,0.000397,0.223358
0.052826,0.082489,0.151093,0.267609,0.143646,0.302338
0.330078,0.017609,0.162079,0.221649,0.180023,0.088562
0.570190,0.291107,0.063629,0.014771,0.004913,0.055389
0.306641,0.118469,0.266632,0.248535,0.050598,0.009125
0.048950,0.116669,0.325409,0.113647,0.119904,0.275421
0.015442,0.141968,0.062164,0.103882,0.179291,0.497253
0.300842,0.048492,0.187439,0.009155,0.302734,0.151337
0.000793,0.000427,0.115295,0.169250,0.262787,0.451447
0.076385,0.132355,0.556915,0.040375,0.111511,0.082458
0.383606,0.064270,0.327118,0.099060,0.041046,0.084900
